"100001","100003","100005","100007","100009","100011","100013","100015","100017","100019","100021","100023","100025","100027","100029","100031","100033","100035","100037","100039","100041","100043","100045","100047","100049","reps","seed"
0.00383912,0.00343928,0.00339267,0.0032195,0.00331492,0.00333231,0.00333031,0.00293012,0.00296015,0.00298595,0.00298441,0.00315703,0.00309021,0.00312369,0.00313331,0.00292664,0.00281089,0.00279965,0.00282629,0.00277313,0.00267533,0.00263096,0.00260107,0.00265892,0.00258558,1,587932771507350528
0.00375495,0.00343024,0.00339684,0.00303406,0.00295569,0.0025378,0.0025106,0.00182871,0.0017306,0.00201889,0.00193638,0.00194109,0.00181977,0.00156155,0.00150156,0.00162829,0.00154442,0.0013485,0.0015107,0.0015939,0.00146918,0.00144771,0.00140142,0.00131004,0.00138583,10,2452598739836360192
0.00385804,0.0038263,0.00365913,0.00321118,0.00314771,0.00303992,0.00303872,0.00268519,0.00267406,0.00259123,0.00251261,0.00249018,0.00230497,0.00221337,0.00230795,0.0022562,0.00206137,0.00205416,0.00202094,0.00202287,0.00179431,0.00187889,0.00182213,0.0018808,0.00188959,11,4180167148131603968
0.00370369,0.0034127,0.00330182,0.00318148,0.00313194,0.00280099,0.0027779,0.00268894,0.0025643,0.00238813,0.00223372,0.0022842,0.00249116,0.00244519,0.00236723,0.00230757,0.0021938,0.00220028,0.00235134,0.0023336,0.00228152,0.00227129,0.00226479,0.00228434,0.00223785,12,1739868601637246464
0.00392595,0.00366084,0.00345288,0.00336036,0.00321996,0.00314898,0.00294454,0.00295296,0.00304677,0.00299133,0.00298389,0.00296531,0.00285318,0.00269595,0.00275999,0.0026758,0.00269982,0.00260526,0.00265353,0.00258646,0.00261033,0.00261135,0.00267143,0.00270289,0.00270142,13,2355948529715042304
0.00373856,0.00347058,0.00316076,0.00291266,0.00302937,0.00311837,0.00323474,0.00321388,0.00320548,0.00326067,0.00335175,0.00340674,0.00342071,0.0034374,0.00345245,0.00342774,0.00336716,0.00340347,0.00343842,0.00341561,0.0033771,0.00337877,0.00338752,0.00340048,0.0033898,14,8049085017640509440
0.00385631,0.00353659,0.00328288,0.00312444,0.00323682,0.00292329,0.00292679,0.00283688,0.00267984,0.00256066,0.00248128,0.00237695,0.00229948,0.00244493,0.00237511,0.0024429,0.00252967,0.00252303,0.0025561,0.00252007,0.00251389,0.00248243,0.00247712,0.00248706,0.00249771,15,235163293006269952
0.00380798,0.00358929,0.00325887,0.00349749,0.00342512,0.00341059,0.00341013,0.00335955,0.00325576,0.00316447,0.00316601,0.00314546,0.00297408,0.00285661,0.00274197,0.00277909,0.00276984,0.00278414,0.002898,0.00287111,0.0029357,0.00297213,0.00302012,0.00301908,0.00299903,16,5352340536481318912
0.00363104,0.00359957,0.00331633,0.0030587,0.00278667,0.00266552,0.00255207,0.00261193,0.00264837,0.00275368,0.00249728,0.00236942,0.00244835,0.00251169,0.00244332,0.00240809,0.00243028,0.0024791,0.00237558,0.00241956,0.00243882,0.00246789,0.00239254,0.0022965,0.00229203,17,5698098062946867200
0.00383836,0.00355266,0.00344061,0.00306343,0.00284238,0.00289383,0.00242661,0.00252993,0.00236017,0.00223833,0.00240311,0.00232879,0.00251201,0.00251296,0.00257821,0.00252349,0.0022323,0.00226986,0.00225784,0.00220869,0.00221692,0.00231814,0.0023645,0.00240179,0.00233428,18,113709911693475456
0.00364573,0.00337062,0.00330456,0.00334669,0.00324581,0.00319269,0.00317732,0.0031604,0.00324464,0.00315808,0.00319344,0.00319801,0.00313809,0.00305935,0.00301931,0.00304507,0.00303726,0.00302258,0.00306254,0.00299963,0.00300499,0.00298736,0.00299172,0.00299641,0.00300751,19,8236932142724942848
0.00378635,0.00385252,0.0037572,0.00367711,0.00354822,0.00324044,0.00293346,0.00289278,0.00297185,0.00310065,0.00283848,0.00283403,0.00284786,0.00270179,0.00293119,0.0030387,0.00297957,0.00300451,0.00305512,0.00301399,0.00298664,0.00297288,0.00291079,0.00294151,0.00295513,2,2221689069547169024
0.0037517,0.00364586,0.00341535,0.00306274,0.00316929,0.00297238,0.00293284,0.00282809,0.00290607,0.00291343,0.00280676,0.00281899,0.00287169,0.00293871,0.00277836,0.00263762,0.00263789,0.0025969,0.00255951,0.00263469,0.00270194,0.00270847,0.00264878,0.00267546,0.00267882,20,88348718105211824
0.00381927,0.00360729,0.00322514,0.00291472,0.00254022,0.0025442,0.00200406,0.00190499,0.00188204,0.00215923,0.00216921,0.00211217,0.00248769,0.00245188,0.00244832,0.00247024,0.00240772,0.00251359,0.00236125,0.00236119,0.00235498,0.00231295,0.00229253,0.00234655,0.00230903,3,5003411245407443968
0.00376841,0.00341759,0.00317296,0.00307377,0.00290271,0.00205103,0.00214716,0.00212889,0.00234585,0.00228872,0.00216253,0.00218901,0.00244501,0.00245797,0.00252831,0.00236553,0.0023085,0.00225483,0.00225083,0.00216439,0.00212785,0.00212493,0.0021586,0.00210437,0.0020119,4,145833365259443008
0.00375827,0.00369325,0.00333241,0.00308958,0.00310448,0.00308154,0.00300193,0.00300698,0.00306304,0.00307553,0.00301098,0.00300286,0.00302445,0.00306819,0.00318802,0.00323178,0.00320326,0.00326738,0.00321402,0.00321583,0.00322608,0.00321799,0.0031966,0.00319562,0.00320747,5,4384875335844706816
0.00378625,0.00364814,0.00336518,0.00333925,0.00341573,0.00320905,0.00287449,0.00268251,0.00276895,0.0028853,0.00293524,0.00298433,0.00297819,0.00305677,0.00296547,0.00299119,0.00293907,0.00292232,0.00295282,0.00291745,0.00296589,0.00295752,0.00295952,0.00293937,0.00293372,6,701696404152961536
0.00371583,0.00340979,0.0033517,0.00321387,0.00327239,0.00319438,0.00270736,0.00255039,0.00231231,0.00230664,0.00229203,0.00227811,0.00226786,0.00229445,0.00236938,0.00232035,0.00224161,0.00223421,0.00213986,0.00198318,0.00199791,0.00192578,0.00188318,0.0019205,0.00194897,7,626105114410668032
0.00374965,0.00334939,0.00329372,0.0032464,0.00320119,0.0031573,0.00300535,0.00303758,0.0029325,0.00293273,0.00306357,0.0029126,0.00304953,0.00292505,0.00304651,0.00303515,0.00291147,0.00288367,0.00289289,0.00286709,0.00286035,0.00287739,0.00284484,0.00283036,0.00285736,8,8578721448548566016
0.00389893,0.00373368,0.00349217,0.00341192,0.00322857,0.00321892,0.00315969,0.00323576,0.00322916,0.0032597,0.00312251,0.00308702,0.00304745,0.00303668,0.00299146,0.00297577,0.00303511,0.00303127,0.00294801,0.00292552,0.00296898,0.00295684,0.00296877,0.00296964,0.00296095,9,2110223823051854336
0.0037817195,0.003562309,0.003368659,0.0032019675,0.0031359595,0.0029866765,0.0028548035,0.002753323,0.0027390955,0.0027516675,0.0027072595,0.002694115,0.002718587,0.002689709,0.0026963715,0.0026743605,0.0026170505,0.0026099355,0.0026162795,0.002591398,0.0025754355,0.0025750835,0.0025628985,0.0025680845,0.002559199,NA,NA
